,Chloride,Label,Organic_Carbon,Solids,Sulphate,Turbidity,ph
795,3259.239541,0,408.4428747,9303.357816,403.0826313,3442.899001,7.873889393
796,4471.139708,0,331.8663352,2901.170583,751.7338718,5884.229882,7.047437868
797,4022.217311,0,393.9630616,8187.1954,608.7993855,3442.392533,9.951293038
798,4937.611254,0,590.8834678,10136.3826,699.5296195,4748.419918,11.90825005
799,6954.053196,0,254.6857793,5621.741026,470.4127476,2091.17621,7.802506049
800,4105.742962,0,444.6510874,3053.276188,771.0828577,4187.116344,7.452522986
801,3261.737239,0,432.4479922,5196.525247,734.1534393,5882.234124,11.94025001
802,4497.065049,0,538.0616237,8167.719097,717.8243648,5863.528249,7.387738302
803,6713.518616,0,235.9277096,2432.233109,681.3254217,5472.692009,8.636350811
804,4468.217781,0,302.3958048,11648.14254,747.5323836,2394.332897,9.564023729
805,3373.47587,0,248.4054722,9246.674112,484.6473796,5173.290528,7.681047561
806,3539.75068,0,449.0197525,8546.978639,699.1107702,4310.023793,9.629332199
807,4274.523835,0,410.9449001,9018.021317,523.3449032,4031.944591,7.18217949
808,5672.383231,0,505.6573272,9500.085472,754.6773472,5515.81978,8.620596083
809,3946.266488,0,233.0002347,6891.383581,709.3396321,3372.431221,9.788267332
810,5405.593496,0,575.7676641,8110.420515,793.3861609,3721.845142,8.627296567
811,2772.38219,0,582.0566735,9573.214133,564.146292,4508.816316,6.855969801
812,6365.614837,0,214.6221576,5811.297164,558.117496,2804.760015,9.451210885
813,3757.422846,0,308.3639542,4297.874953,485.6665105,4935.976438,8.713445837
814,3383.361801,0,464.7488917,6625.506532,487.6456318,3850.023607,11.39864541
815,3960.07686,0,380.722562,3347.369683,481.7511587,3890.905374,11.18850673
816,4694.540084,0,363.05664,3798.353436,756.8018199,2461.303246,6.962992616
817,4533.725861,0,333.0050319,4517.352997,757.7949279,4718.587218,9.583526229
818,4894.749822,0,366.6683195,7868.223721,723.0828801,4740.826739,6.345942116
819,4054.810047,0,429.3686713,8909.81148,511.0368854,4916.473214,8.430667435
820,5851.103777,0,589.5205787,9890.031541,667.701593,5757.523407,9.861495005
821,2518.733035,0,260.9851984,3232.848242,687.5400712,3992.227218,6.985856117
822,4382.110372,0,303.0434548,7001.984553,465.3323279,4882.265035,6.177989582
823,2541.088335,0,584.7676664,9397.718254,774.7703069,4343.860502,8.874416884
824,3717.00312,0,281.4284677,3913.96116,690.398508,4511.995652,9.135902943
825,4723.244744,0,311.4777281,11295.05405,409.7891382,2451.492339,11.3057644
826,2301.459075,0,436.968326,3340.588104,534.8003464,4478.279404,8.983718771
827,5787.038788,0,485.355417,8661.555332,688.6957749,4929.288121,6.959680787
828,3149.253647,0,503.6207749,7900.760283,401.5295156,2498.170315,9.942858301
829,6323.028764,0,311.1568951,11932.23643,457.2407453,4817.176915,9.076250437
830,2699.514353,0,312.781661,3774.08804,771.1359704,2733.733509,7.890743083
831,5067.962113,0,398.0760004,11073.84347,766.5196269,2192.893388,8.489565482
832,5412.535792,0,338.3220238,8478.004153,448.3175223,2237.874632,8.392267487
833,5981.376514,0,505.5576313,5468.592637,737.2619723,4650.742435,9.94333479
834,5904.575209,0,285.8554491,3798.375459,554.634388,2612.625616,10.12645968
835,6679.496818,0,541.9187517,2475.343074,598.9071876,4320.925578,7.223729919
836,6691.170444,0,226.7131802,9070.97412,638.5188145,4904.273997,11.6103186
837,4617.768603,0,231.499035,4300.330756,562.9657762,2527.34051,7.572530238
838,5412.301996,0,333.9828267,6844.667227,524.9912011,4664.34525,6.901867699
839,4045.02187,0,210.134758,2162.858533,466.2380038,4734.02188,6.655950694
840,2829.23928,0,475.3837228,7283.320756,651.6459936,3767.845834,7.835374244
841,5000.531467,0,300.4037333,6073.363352,589.1493786,5309.237903,6.63813266
842,3518.299828,0,505.005634,5328.348678,538.0458115,5244.12419,7.90215884
843,2679.929872,0,255.2374226,3312.014473,484.2237869,5080.376641,9.051065592
844,5313.543602,0,294.2053765,9783.091305,514.9338793,3899.12931,9.052298713
845,3523.332149,0,510.9149647,10788.18481,728.8000604,3772.172788,9.393107318
846,6189.238422,0,548.0638519,2023.55207,516.1275359,2398.429483,7.855409466
847,6915.4703,0,242.2155277,11436.51119,671.3020981,5956.76752,9.689986163
848,2943.780802,0,592.6352802,10849.14388,518.5912414,2219.581917,8.135440906
849,5400.012117,0,598.7407201,9092.470332,502.6853693,2289.766286,10.93841948
850,5754.133244,0,216.7540431,8096.18684,722.8381105,5088.205095,7.139811983
851,4063.692505,0,459.0960082,5410.519591,647.2031631,2099.218495,9.168728655
852,4062.480706,0,261.5646642,10855.86324,607.2272499,3114.059139,9.398219251
853,2525.624664,0,258.9948792,5836.928514,528.0191181,3129.906814,8.141990272
854,4488.413248,0,257.017841,7789.824671,638.4469251,3861.826111,9.635688237
855,5788.303194,0,422.5907598,9466.224137,442.113055,4733.680375,7.046159756
856,5287.312946,0,271.2165626,11645.35696,650.3793926,4637.408747,7.079607035
857,3834.634709,0,367.6286296,5601.713135,676.5179577,5095.354155,11.0575937
858,2481.709901,0,236.0841143,7336.410739,467.6072871,5465.084882,11.90709561
859,3500.626653,0,360.407954,9089.264834,477.307378,4795.65456,10.52156203
860,6621.281305,0,433.1023375,7622.271943,460.3908436,5184.52689,6.403902759
861,4313.454535,0,274.9418944,7838.499825,411.5099739,5105.043184,6.996757984
862,3713.057544,0,491.0948017,2129.765299,702.6634397,5232.587514,6.401179538
863,5012.384666,0,282.8932419,10302.69768,623.3478388,3439.105704,8.089735252
864,6168.985014,0,316.5699035,6992.78876,533.1715353,3204.985761,10.53750364
865,4319.300727,0,566.3536751,11062.8958,504.2985074,5367.444653,9.348243907
866,3169.098491,0,272.1380531,8843.632649,457.8029398,5463.634763,11.70084785
867,6777.949547,0,232.7780479,9540.60468,725.0218864,4695.119558,7.505789773
868,5214.470483,0,479.0910006,2191.834361,426.5425238,4204.404911,10.95638164
869,3874.016795,0,428.28124,7578.052068,460.9408004,3751.460101,11.43670863
870,6553.75062,0,362.6230657,7970.546022,618.9982587,4396.565074,6.159250068
871,6066.66719,0,218.6614076,9049.159116,655.787983,4896.825951,9.619234664
872,2688.443712,0,583.4483318,8789.374351,463.2499942,5579.263811,10.26205053
873,6482.506051,0,278.5702103,5572.035489,586.3938715,3803.213848,7.156213319
874,6224.044907,0,572.0849268,4081.036231,790.1772629,2627.428688,10.96120278
875,3852.32754,0,399.8498792,4630.108305,798.7119341,4954.036425,9.638350119
876,3749.776936,0,414.5410502,11904.28976,442.7665165,3031.767337,9.671753478
877,5210.242442,0,202.036104,2281.893224,515.6287795,2725.836911,6.55574569
878,6702.52949,0,287.90046,11358.85318,409.9047571,3952.967512,9.235570056
879,2940.08765,0,575.4035043,9824.570306,684.4023451,5240.173158,8.322188254
880,4778.914649,0,452.2694485,5129.861261,739.6859726,5612.027536,9.600182583
881,2241.760494,0,517.9230067,6144.523057,655.4379029,4030.678543,7.276258348
882,2366.876093,0,257.5361671,5747.059457,719.0266893,2935.815863,7.228224886
883,2610.503185,0,336.0024761,7422.187625,437.677685,4901.106623,9.214751435
884,5243.058062,0,595.2909445,8326.050102,439.0442841,3553.581527,10.99498115
885,2983.328951,0,343.0455583,11829.13357,730.19858,2332.364374,11.78161005
886,5256.495248,0,424.0118105,6096.06879,467.4608231,4756.042977,9.222987161
887,3476.358614,0,487.7120627,4436.017591,797.0510785,3328.690299,11.87350894
888,3621.414207,0,449.8778092,2532.347596,405.0964565,2687.819252,11.69387115
889,6933.51197,0,351.8344311,4339.051253,538.1780459,5450.116923,7.489195795
890,3726.697614,0,367.9283812,3103.884871,444.6209201,4363.344723,7.121204359
891,3542.394226,0,333.1525689,7891.723416,529.778638,4277.663817,8.277200192
892,6093.718448,0,556.3248692,3171.110822,722.5782763,2024.879216,11.11858071
893,6995.144007,0,231.7377596,8360.365388,500.7817982,4008.014155,8.747709461
894,6430.149902,0,494.4958534,10321.43933,788.2894056,2913.307423,6.16595148
895,2416.323818,0,233.9217829,6133.417829,469.7399271,5715.106117,9.680116305
896,2247.843589,0,220.8919599,8738.232964,522.5178625,4765.33521,10.6155429
897,3691.50236,0,325.8715636,4236.200763,640.5989016,5717.201288,10.75813618
898,2305.591445,0,485.7207189,9423.37429,753.9051816,3256.36263,9.464033347
899,2615.397402,0,364.777868,11815.07063,770.6717337,3702.941814,9.406791868
900,6197.750001,0,389.8335766,11390.87202,556.3667837,2481.035114,7.588676148
901,5984.581761,0,474.786009,5227.288009,445.5445626,2581.246893,11.66075583
902,5034.728289,0,234.4555803,8436.806849,556.1999435,3635.675065,10.4373643
903,2248.384592,0,494.4206251,2889.166071,558.0336115,2598.207946,6.130264026
904,5207.786105,0,263.8491908,4576.371396,551.7202309,2621.216391,6.679848599
905,6923.500912,0,507.5581361,6438.383482,464.9905375,4968.651524,11.34337187
906,6712.983907,0,517.6832503,11557.26075,661.0206315,4180.808317,11.96008455
907,5091.679114,0,389.7716951,3352.581984,423.8906677,5952.398085,9.002400564
908,3025.193569,0,342.347163,2802.399043,713.4593144,2203.87965,8.396323195
909,2215.229985,0,480.2953998,2569.494951,617.687759,3988.815074,6.617152527
910,5476.255102,0,401.663985,11296.22218,620.1851442,5446.932779,11.71673681
911,4242.657654,0,525.3581151,10339.12774,494.1808979,4191.905634,6.730551975
912,2256.669756,0,212.1347185,11408.50513,715.811088,5508.143557,6.87296512
913,2423.381407,0,213.4883098,6251.440823,692.5649171,5263.09685,6.446053095
914,5635.334713,0,394.2508633,11432.24634,681.4371907,2573.916526,11.88671502
915,2381.600514,0,290.751988,3847.773759,402.5160228,4356.168549,10.62641345
916,5227.138265,0,490.3256536,5511.202636,782.9555136,3112.472518,11.20623476
917,4595.807847,0,324.2627107,7866.013722,573.2465532,2704.192717,10.91758688
918,6225.881416,0,268.0831816,7126.107376,505.0311196,3194.362071,8.756870355
919,3064.276503,0,396.4246056,3338.865369,563.1938203,2604.660353,9.920676238
920,2485.210503,0,339.2847578,9816.146243,490.8929925,4791.876815,6.495114503
921,3981.866636,0,287.7278177,3513.395709,759.8884204,2795.711561,7.371414971
922,3790.355974,0,391.6354445,11324.21157,524.7129209,5717.571355,8.382878341
923,3814.01488,0,579.3682825,4565.742464,407.6868923,5998.96687,9.970002877
924,2423.567299,0,338.5644851,7609.858389,549.9595728,5632.618541,10.08802075
925,2066.560932,0,590.2169281,6395.175691,445.1579385,4500.870185,7.290923209
926,5499.853445,0,438.4703139,6462.944625,492.9501936,3081.686926,11.56966445
927,6631.558636,0,201.2603601,10214.51909,651.3868156,2053.688678,9.548636951
928,2294.049199,0,200.6001839,2926.651358,651.6786618,2745.856765,8.53510177
929,3842.522425,0,341.9036023,11903.17763,505.8572971,3250.439986,8.285910378
930,2450.01682,0,581.3008502,8523.323966,496.7142289,3019.221802,8.289272671
931,3824.277736,0,368.6457801,9892.249324,573.1026456,5652.717562,7.45565521
932,6420.472399,0,285.9207149,3181.448286,725.5187136,2044.071721,7.571756159
933,4506.992087,0,411.9106627,7461.132411,548.562765,3099.45432,9.971792905
934,4809.62382,0,404.4895273,6571.182513,656.1737182,4927.21987,7.203624542
935,6659.077697,0,275.7423274,4310.688827,505.2325365,5315.009627,9.327011086
936,4791.809298,0,204.452676,5029.504866,786.3054872,2086.246162,8.736103533
937,2412.634763,0,527.6494463,11270.32382,466.9657065,2781.714468,8.864832127
938,4656.502873,0,399.2878737,8884.804318,504.7665785,3214.756517,8.121451059
939,4506.090564,0,500.8334711,11587.84348,532.853133,2768.33254,6.052743271
940,5558.916824,0,239.6319325,6136.753893,477.1395314,5205.869773,9.403964324
941,2716.571415,0,545.5540892,10862.47987,633.6036923,3219.849153,9.105589662
942,6723.625543,0,597.2188525,10562.25682,742.0240167,5202.400136,9.485340193
943,3249.494503,0,428.0605649,7196.758971,424.567995,5192.583278,11.78311373
944,5161.165685,0,213.3750945,5532.291918,584.1948231,5596.351592,11.9800368
945,2365.304916,0,274.4494706,11501.05077,752.6043804,2985.057719,7.963709773
946,2736.359806,0,513.4061136,11049.83011,448.2688473,3457.583828,8.272847671
947,4440.799817,0,582.0911247,8240.460342,673.7688365,2282.623117,6.382664381
948,3683.354516,0,359.47243,10688.9431,793.4115728,2814.980662,11.52837714
949,2561.951457,0,519.2566237,8922.287226,590.4742557,5565.708167,9.013213427
950,4983.63473,0,557.3205161,8978.327827,523.998055,3083.968813,6.652253047
951,3867.526608,0,508.7362821,4011.275034,614.9524914,5886.923065,10.42141756
952,3316.903147,0,301.1737633,6762.522189,690.1167945,3069.123237,6.934964624
953,3133.987526,0,299.5353582,11181.00977,639.093792,2233.808117,7.68036917
954,3249.785015,0,526.816984,8848.167446,698.9609215,5966.415547,11.05946549
955,5827.622768,0,578.3641493,7839.050746,769.5670972,2188.380594,10.1989672
956,6339.165351,0,489.4832383,6948.120819,556.3587511,5333.090208,11.60916904
957,6882.198173,0,357.6111615,2967.326919,494.5372326,5567.936528,10.41306629
958,5078.605402,0,327.2667983,7184.003183,749.263951,4564.080743,10.05887112
959,4654.27269,0,528.9294056,5972.802811,707.591812,4525.50702,6.217761075
960,4544.404466,0,577.6285959,11375.32728,714.4168942,3001.878864,6.717808312
961,5547.731402,0,427.6312388,8108.447586,697.6535333,2227.992105,6.788640778
962,2630.471495,0,465.3196045,2903.896022,510.5075462,2691.043684,9.327559387
963,5690.456864,0,273.8480671,9821.438807,798.677536,4920.567566,6.371624182
964,3556.01342,0,221.6571938,7596.207848,789.8103822,2906.442112,10.79880036
965,4101.629756,0,255.575023,4102.642734,493.1171939,2434.796036,11.78184923
966,6840.556025,0,510.9777865,2718.312267,413.3456917,5931.836987,10.75290656
967,4526.905961,0,491.4224677,8332.479874,668.2991104,3433.666931,10.57179088
968,2294.202284,0,537.6628386,11299.90004,735.9043419,5938.893524,9.574430658
969,6075.007878,0,594.780054,3446.373991,435.0835083,5628.12988,10.63441133
970,3058.154178,0,482.3795221,6683.547234,696.5444246,4395.885122,9.505656096
971,5910.310913,0,251.9998465,9397.530984,719.2519475,4703.712571,7.488999055
972,6543.367643,0,437.7104514,3304.431971,787.4922626,2219.435876,11.64646374
973,2557.205382,0,413.0342412,2486.967802,707.1791858,4797.788626,7.438436489
974,2871.614748,0,559.3543908,7836.657929,623.6073951,4203.36121,7.516837669
975,6149.747795,0,464.3308118,6785.606811,683.5783479,3796.009102,11.38061632
976,5622.493319,0,377.7873428,4616.024256,693.8562084,5880.804937,6.925292031
977,4959.827284,0,355.4208097,2853.164778,772.0696057,3221.677021,9.630078642
978,6407.025922,0,276.5268758,6950.169486,739.0487548,4947.780868,9.465314007
979,5508.076699,0,412.9885202,9224.783132,416.3294895,2904.151439,6.846993675
980,2855.72297,0,489.8722368,3653.826704,480.4788865,5605.500632,6.525230478
981,6869.199127,0,487.3636863,2674.050683,529.104129,5794.613991,10.06563992
982,2922.232653,0,463.9394737,7303.901516,707.2007964,4707.266299,8.006265993
983,6995.15275,0,266.7888324,8438.77736,456.2872948,5675.066558,8.265114894
984,5281.493271,0,318.9071066,11679.77604,698.7489668,2974.165027,7.100475747
985,3638.504364,0,265.1046165,7177.130871,744.2490587,3519.267404,10.88959574
986,5412.311682,0,219.4115936,11136.64538,438.5546014,3132.849976,6.979426065
987,6837.670982,0,247.2314543,7597.23536,413.1259725,4483.851868,8.742444891
988,5476.635443,0,299.0434299,7830.414181,564.16859,4809.81167,7.355746718
989,6432.754768,0,268.6110831,2657.780748,438.3379346,3777.196546,11.53263675
990,3942.499044,0,332.349887,9264.006199,477.3444478,4791.492482,8.383718141
991,5695.365608,0,554.9025703,6038.690437,471.2675588,4137.607517,11.95367074
992,4467.830959,0,558.9673611,5219.551994,675.3548384,2445.566823,9.354249735
993,3976.759557,0,597.8899081,4796.630523,501.1370201,3665.627702,7.231417137
994,4534.628022,0,377.0747029,4849.704401,583.6392145,4519.55063,6.904199701
995,4375.594582,0,368.8194154,6513.014206,472.2793837,2332.770083,6.510101934
996,3725.383942,0,394.70336,9521.274922,415.1967132,5077.082111,8.472805448
997,2389.317656,0,454.9526232,5933.020705,791.8153505,2136.537097,10.63932137
998,2579.685244,0,365.2875768,5378.752561,467.4289223,5703.03814,6.118742476
999,6337.329684,0,270.351506,9175.765694,612.6006279,2834.776382,7.785586928
1000,6819.73324,0,206.8435608,9119.96636,642.5361069,5000.659153,8.411815329
1001,5881.192893,0,314.8238547,8047.933547,596.5479932,5321.636784,6.42174761
1002,2585.559752,0,347.5890339,7187.460265,492.1607416,5807.668018,8.385303678
1003,3524.050049,0,305.8875994,3888.690846,698.8476577,5256.147465,6.781318069
1004,2991.083134,0,503.7124358,5395.095651,579.1655677,4171.081112,8.555008963
1005,2399.379928,0,371.3376601,8337.218306,569.5113354,5842.37313,9.792897601
1006,4930.500972,0,276.5275981,6054.330017,777.2897192,4399.018255,6.954684605
1007,6078.965658,0,280.8478646,2776.029347,463.090991,2952.994745,9.899155895
1008,4106.334034,0,205.9528172,6509.173465,453.3479591,3240.276279,10.57834438
1009,2255.188423,0,316.1876361,10901.99509,588.9173231,2903.362243,9.186443901
1010,4852.293341,0,240.0744128,9437.500994,628.5731666,2270.167809,10.86320983
1011,6807.177777,0,580.6545101,7322.69926,708.3008158,3804.825285,6.943358825
1012,4163.850436,0,341.1070531,3657.469203,499.8924543,4461.828984,7.552942305
1013,6005.24492,0,321.9366124,11308.86889,597.6598092,5900.911283,11.76518425
1014,3273.002644,0,291.1089999,9622.675053,424.8818361,4507.837019,10.90375268
1015,2275.000608,0,555.2660775,5632.721859,763.702612,5003.352646,10.65357497
1016,2159.781169,0,225.1597129,10427.47132,629.9370002,2153.378895,10.20642475
1017,6694.844996,0,323.8908945,7950.798583,503.1079693,4994.299796,11.49540076
1018,5427.398149,0,494.8467091,7378.125025,692.2161843,2425.519292,10.34239219
1019,6326.200395,0,288.7732285,8091.133186,528.2663107,4524.328059,11.067757
1020,5500.38333,0,244.3553089,10398.92447,686.8042939,5997.589527,11.82393201
1021,3985.305823,0,233.6780587,4741.813871,785.2564367,5659.040217,9.392906483
1022,5247.851268,0,335.9824595,4162.12612,687.2829674,2878.775913,10.17782381
1023,2855.052932,0,489.3939671,5941.461457,474.2530798,2822.811014,7.982003055
1024,4117.165868,0,443.711385,6021.968318,562.8296357,5308.780522,7.917589639
1025,6553.262948,0,256.329188,11443.45258,755.6020202,2387.061727,11.483957
1026,3861.456951,0,566.5418927,4221.861688,434.0303981,5905.756376,11.00681276
1027,3103.760351,0,203.6604387,2672.04654,400.7084541,3517.387985,10.81161756
1028,6010.903529,0,558.5108057,10978.46894,546.2388833,3151.571494,8.217453357
1029,3120.85212,0,445.1051046,8264.277114,407.3163519,5536.64456,6.474655042
1030,2504.02578,0,215.9887141,11200.4752,525.4560845,5906.377764,6.933769785
1031,5298.489349,0,395.6099519,2693.048934,449.40547,3995.218181,7.460085051
1032,4559.53046,0,303.8929595,10526.48525,708.2889347,4765.205357,7.919315299
1033,5651.3995,0,374.9269694,2869.199794,735.0130121,3888.60329,11.94252323
1034,6371.177494,0,519.1739718,6602.318385,559.0159369,3075.3219,7.016483426
1035,3393.393488,0,302.9450288,9240.0552,758.2785657,5038.631195,8.933232677
1036,2741.717209,0,578.176965,2207.859191,702.0869536,5758.398885,6.53075136
1037,4170.373175,0,385.0697638,4067.34502,622.1622657,5241.938071,7.511534517
1038,4543.849806,0,583.7278147,7504.399877,697.9545132,4806.83782,6.823063549
1039,2047.106583,0,465.5920034,11470.83635,689.423774,2050.042909,7.152415317
1040,5177.329078,0,202.2297617,6428.091146,700.7998627,4042.486987,10.42648015
1041,3644.831629,0,387.5267092,3308.656962,639.7182936,4590.671404,9.061536271
1042,2213.497062,0,362.3845498,9078.523021,458.6379752,5074.342877,10.71928899
1043,5216.19117,0,498.7635417,8630.160028,765.096825,2134.156745,8.436013761
1044,2577.358645,0,421.8678993,4540.679287,457.7777218,3866.599786,6.938416723
1045,6131.196255,0,471.2384546,3883.838637,739.3772292,4226.411037,10.66115066
1046,3083.402453,0,463.5327328,10276.4773,418.4389585,5124.518699,11.61460594
1047,6635.60963,0,520.2609195,4228.497681,660.552375,5013.620801,10.78442254
1048,5165.709008,0,415.6715918,3622.411199,557.8470112,2817.456586,7.326625676
1049,5916.242744,0,572.4581019,4028.014664,538.9765041,4088.65456,7.407281214
1050,4385.962636,0,276.6396138,8609.605271,746.3964791,5248.614792,10.21544013
1051,2627.045688,0,503.5812063,10468.6657,445.6523862,3640.836235,10.27529988
1052,5896.676511,0,446.4385524,8022.588397,467.5380443,3515.624032,7.782089209
1053,5921.102779,0,371.0921681,6933.301829,444.4819167,3033.989193,11.69816454
1054,2516.800027,0,230.7218352,7805.640158,489.6643557,2748.742626,11.9743211
1055,5874.726274,0,318.4406142,8338.275429,461.5541495,4661.818887,9.850517022
1056,3196.404128,0,373.3331997,2278.740683,707.5166674,3750.478971,9.024523039
1057,4578.93049,0,497.7139327,6186.485653,544.9388948,4280.323325,11.18137111
1058,4826.957315,0,560.9324295,3532.227337,495.2004518,2986.55562,6.111161007
1059,6799.422966,0,547.3377663,5773.182437,680.9409909,4975.215198,6.761644294
1060,2653.615183,0,522.6722678,8573.751262,747.6731532,3247.702886,8.221269059
1061,6680.008978,0,417.3701484,10285.08279,592.8024718,2347.592626,9.371481247
1062,3247.027239,0,466.6541857,3599.294094,675.2381118,4445.890456,7.881190571
1063,3739.375893,0,316.2703837,7290.100608,716.6798603,2974.006611,7.070184744
1064,5214.803356,0,555.7414806,10383.23362,705.2807085,2797.964016,9.861092997
1065,5577.468854,0,243.3970087,7106.372977,415.0602073,2744.279377,6.878930902
1066,3591.908119,0,363.9209169,8478.678703,512.633306,3323.948935,7.749136797
1067,4410.335378,0,589.5247037,2257.67816,527.0166879,3419.669732,6.145854187
1068,5366.705127,0,281.8283666,3445.459111,462.8061118,5638.390777,10.16625075
1069,2252.39684,0,316.282912,6701.610033,751.5522002,2977.932264,11.41715645
1070,4628.776366,0,288.90081,6596.860968,420.9238351,4872.170952,11.33831793
1071,3403.567929,0,341.4682429,9461.318414,580.5384953,5219.218494,10.56990151
1072,6560.975553,0,342.5248618,5022.652176,449.7027624,4203.116133,9.343448377
1073,5487.683942,0,559.9963348,10294.99386,504.8663275,2760.02256,6.782233436
1074,3364.418628,0,314.7752846,9209.080823,700.3041777,3636.676631,10.55692484
1075,2980.998863,0,514.1808942,6553.438172,624.2149443,5140.866864,8.430296505
1076,4359.846538,0,346.1502316,5324.621677,403.4126189,2397.319526,10.37190243
1077,6255.508327,0,445.3837831,10096.6422,757.0391691,4558.230323,9.280768548
1078,4017.788147,0,417.9383368,5728.692935,758.0996169,3305.794811,7.837831572
1079,2925.211866,0,527.8686405,3203.780056,448.6547776,5640.449473,7.098641588
1080,3202.093841,0,333.5800552,3409.187765,784.8617761,2416.132621,10.59797369
1081,6533.793311,0,497.7115487,4842.072549,502.5441187,4668.458226,11.90631655
1082,6979.318479,0,586.400477,11146.65539,462.3332525,4112.958304,10.47473857
1083,6410.895491,0,255.4231933,11206.7348,527.8737369,5018.207554,11.7433721
1084,4215.341821,0,452.9174072,2525.718259,640.8918298,5764.485775,11.39582157
1085,4206.930457,0,355.3633126,10153.00415,686.6661514,3283.183473,9.507904536
1086,3081.361129,0,401.8302928,7971.584155,722.7954259,3548.964462,10.58088774
1087,2342.614419,0,477.9811077,6899.886427,435.5009433,4849.945343,8.243855983
1088,3636.170106,0,410.104623,10290.81259,558.2191093,3280.022917,10.34544154
1089,6719.048054,0,456.8816089,4289.128692,535.8308685,2555.278747,10.26266563
1090,6092.722483,0,299.7362016,10708.83627,494.0676445,5590.615771,6.024396799
1091,5999.741145,0,476.7018493,3316.328618,537.3398668,5804.690203,10.14856355
1092,3843.10062,0,368.5343635,3099.909032,719.8313235,5427.649303,11.13656298
1093,2385.734628,0,427.6391364,6562.933329,612.6129506,5064.286748,11.98552195
1094,6342.861658,0,450.3789337,2202.747294,586.3534651,2017.378025,9.608857147
1095,3837.756423,0,340.2714778,6069.646324,447.2329504,5029.515719,9.137829926
1096,5421.620403,0,320.5316638,11051.35492,652.0120648,2424.548219,6.849906864
1097,3025.194005,0,480.4694714,9463.144208,611.6463096,2364.348795,6.284747055
1098,5341.58873,0,245.5885162,5011.578686,779.8159398,4477.521386,11.67220779
1099,3898.295292,0,462.2436282,9484.897813,694.2245067,3016.0232,10.46811647
1100,6286.537535,0,399.4177245,3833.042336,571.9401777,2355.820216,9.836995173
1101,5283.972784,0,321.5422265,3168.955354,744.4909038,5236.276825,7.363095822
1102,3949.939127,0,431.5693346,2203.27115,481.4247262,5986.274032,9.600979652
1103,6129.660023,0,557.3076124,5072.179943,631.1933313,3355.246507,8.238505764
1104,6152.0049,0,486.0955274,10586.20252,741.5612724,5260.209923,8.693648524
1105,6216.741389,0,287.5143933,5202.066228,672.7228408,2876.394431,10.70623557
1106,4266.756816,0,512.4957551,3716.331215,593.7849806,4076.347707,11.46641654
1107,2463.730745,0,313.6258224,6319.373794,737.5096292,2793.167978,7.374514074
1108,6367.817347,0,442.5748702,11638.84401,557.3533114,3415.429357,11.83879851
1109,4562.538866,0,574.1685527,2077.675475,719.891769,2131.399352,7.420636073
1110,3298.427336,0,396.9091907,9913.391417,757.8828132,4236.785056,9.416966216
1111,3876.327224,0,247.4409415,2802.01469,774.9520659,4528.48924,7.875331886
1112,3830.085419,0,314.8159233,7282.122503,618.0385978,4491.493384,9.518200179
1113,4446.606807,0,527.9072994,3028.142751,760.9153782,4064.569328,7.551333737
1114,4536.604914,0,586.5316828,11270.65828,513.0262969,3009.377939,6.078430251
1115,6500.934229,0,351.4955442,7237.159762,673.6371737,2414.557826,6.305002335
1116,3198.9993,0,546.8268563,10963.86,732.6555209,3447.829248,6.383556562
1117,5544.875219,0,496.4265582,6244.883056,684.5243327,2077.657621,6.317551262
1118,6418.134954,0,202.5918405,3496.746504,648.4878048,4628.716995,6.679610055
1119,3365.600656,0,247.934444,2715.484667,463.8280135,3397.470987,10.07558051
1120,3493.815,0,435.8663454,9246.411478,650.9920444,4722.093921,10.21795339
1121,3046.672344,0,503.7291387,6490.150613,746.3522394,4793.794424,10.23530995
1122,5892.820342,0,204.2696762,7226.940988,500.4167297,3194.012991,8.542256302
1123,3641.502986,0,509.7038165,6653.447213,644.1924143,4984.914389,10.83455379
1124,4797.544038,0,346.4755035,8142.745599,664.6024703,4938.831273,7.812562339
1125,6729.901079,0,470.0952674,2866.625233,607.805345,3499.987378,7.15475806
1126,6749.534396,0,535.3751507,10893.74898,705.4858098,5757.576624,8.988628729
1127,2813.744703,0,449.1450371,4973.128453,413.5407091,2688.215827,8.748944464
1128,5813.728212,0,481.8501816,4969.679911,582.3089288,3967.473226,7.645088791
1129,3442.748755,0,394.4877813,7011.908613,546.5414599,3782.502967,10.52721397
1130,3628.91717,0,215.8125849,2901.617971,756.6221583,4761.145807,8.876361981
1131,5532.396326,0,418.3636768,2837.564893,556.980773,4579.227589,7.499443672
1132,3505.181774,0,595.211109,6557.059227,728.3068719,2464.757309,11.01978792
1133,2678.934473,0,276.7985378,10038.47027,757.8067436,2100.554936,11.53424795
1134,2489.122415,0,212.5480663,11866.71983,575.582858,3544.626262,7.932382774
1135,2068.697256,0,275.8640758,7716.428372,798.3527754,5793.545197,9.178622542
1136,4149.530061,0,370.7574425,7031.188167,443.8074876,3788.319055,10.89385023
1137,5700.563807,0,529.4882916,5891.239729,512.1200177,4369.70161,11.67390634
1138,2782.022158,0,213.9929317,10728.92208,686.1696451,3757.974013,8.218517494
1139,2747.925119,0,497.1621051,2473.571352,742.9617973,3592.560497,9.056685925
1140,6358.60123,0,313.3720249,11236.57068,735.6229722,4727.261894,10.21481966
1141,4303.963357,0,299.2645084,8166.331787,507.7388422,5757.20813,10.5569136
